"2023-10-20 at 0:27"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2023-10-20	0:31:59	-2.19085e1	-2.34626e-2	-2.73149e2	5.16167e1	7.11744e1	-4.5831203e-3	-1.8751621e-4	2.4129686e1	7.5655198e-1	
2023-10-20	0:31:59	-2.22083e1	-2.18924e-2	-2.73149e2	5.16134e1	7.11982e1	-4.6491622e-3	-1.7499923e-4	2.4124650e1	7.5280857e-1	
2023-10-20	0:32:00	-2.18342e1	-2.61715e-2	-2.73149e2	5.16168e1	7.12117e1	-4.5697689e-3	-2.0933151e-4	2.4134721e1	7.7095360e-1	
2023-10-20	0:32:00	-2.18309e1	-2.58465e-2	-2.73149e2	5.16134e1	7.11642e1	-4.5658349e-3	-2.0658969e-4	2.4130525e1	7.6602263e-1	
2023-10-20	0:32:01	-2.26341e1	-1.86837e-2	-2.73149e2	5.16101e1	7.11722e1	-4.7388076e-3	-1.4925003e-4	2.4119615e1	7.5707645e-1	
2023-10-20	0:32:01	-2.25738e1	-1.66063e-2	-2.73149e2	5.16101e1	7.12002e1	-4.7278404e-3	-1.3267993e-4	2.4134721e1	7.5846266e-1	
2023-10-20	0:32:02	-2.23794e1	-1.47747e-2	-2.73149e2	5.16167e1	7.11972e1	-4.6857595e-3	-1.1801719e-4	2.4163255e1	7.7028746e-1	
2023-10-20	0:32:02	-2.23006e1	-2.28710e-2	-2.73149e2	5.16168e1	7.11632e1	-4.6664476e-3	-1.8274784e-4	2.4159898e1	7.7073326e-1	
2023-10-20	0:32:03	-2.23739e1	-1.84043e-2	-2.73149e2	5.16201e1	7.11604e1	-4.6819448e-3	-1.4698505e-4	2.4170808e1	7.6153254e-1	
2023-10-20	0:32:03	-2.25934e1	-8.40901e-3	-2.73149e2	5.16201e1	7.11852e1	-4.7308206e-3	-6.7114830e-5	2.4137239e1	7.4978041e-1	
2023-10-20	0:32:04	-2.20853e1	-1.78081e-2	-2.73149e2	5.16168e1	7.12202e1	-4.6242475e-3	-1.4233589e-4	2.4112062e1	7.5497527e-1	
2023-10-20	0:32:04	-2.16137e1	-2.24699e-2	-2.73149e2	5.16168e1	7.12077e1	-4.5222043e-3	-1.7964839e-4	2.4127168e1	7.6805324e-1	
2023-10-20	0:32:05	-2.20218e1	-1.88031e-2	-2.73149e2	5.16168e1	7.11727e1	-4.6073198e-3	-1.5020370e-4	2.4146471e1	7.7745633e-1	
2023-10-20	0:32:05	-2.22853e1	-1.49203e-2	-2.73149e2	5.16167e1	7.11422e1	-4.6616792e-3	-1.1909008e-4	2.4172487e1	7.7594451e-1	
2023-10-20	0:32:06	-2.24934e1	-1.04597e-2	-2.73149e2	5.16201e1	7.11402e1	-4.7061443e-3	-8.3446502e-5	2.4145631e1	7.5533800e-1	
2023-10-20	0:32:06	-2.20751e1	-1.38501e-2	-2.73149e2	5.16168e1	7.12004e1	-4.6206712e-3	-1.1062622e-4	2.4131364e1	7.4407296e-1	
2023-10-20	0:32:07	-2.15172e1	-1.67627e-2	-2.73149e2	5.16168e1	7.12332e1	-4.5032501e-3	-1.3399124e-4	2.4153184e1	7.4780917e-1	
2023-10-20	0:32:07	-2.17828e1	-1.41422e-2	-2.73149e2	5.16101e1	7.12287e1	-4.5599937e-3	-1.1301040e-4	2.4107866e1	7.6443963e-1	
2023-10-20	0:32:08	-2.18672e1	-1.83531e-2	-2.73149e2	5.16068e1	7.11829e1	-4.5750141e-3	-1.4662742e-4	2.4116258e1	7.7374010e-1	
2023-10-20	0:32:08	-2.24403e1	-2.03123e-2	-2.73149e2	5.16134e1	7.11547e1	-4.6958923e-3	-1.6224384e-4	2.4141435e1	7.6844019e-1	
2023-10-20	0:32:09	-2.27696e1	-1.55874e-2	-2.73149e2	5.16234e1	7.11617e1	-4.7669410e-3	-1.2445449e-4	2.4141435e1	7.5891323e-1	
2023-10-20	0:32:09	-2.26404e1	-1.37627e-2	-2.73149e2	5.16234e1	7.11912e1	-4.7413110e-3	-1.0991096e-4	2.4180879e1	7.5773315e-1	
2023-10-20	0:32:10	-2.21481e1	-2.31889e-2	-2.73149e2	5.16168e1	7.11927e1	-4.6358108e-3	-1.8537044e-4	2.4152345e1	7.6831583e-1	
2023-10-20	0:32:10	-2.17991e1	-2.19607e-2	-2.73149e2	5.16168e1	7.11705e1	-4.5593976e-3	-1.7547607e-4	2.4141435e1	7.5480756e-1	
2023-10-20	0:32:11	-2.20322e1	-1.09583e-2	-2.73149e2	5.16201e1	7.11979e1	-4.6112537e-3	-8.7499618e-5	2.4131364e1	7.5741062e-1	
2023-10-20	0:32:11	-2.22840e1	-1.49230e-2	-2.73149e2	5.16168e1	7.12004e1	-4.6654939e-3	-1.1920928e-4	2.4122133e1	7.6278395e-1	
2023-10-20	0:32:12	-2.27057e1	-2.03200e-2	-2.73149e2	5.16134e1	7.11797e1	-4.7546625e-3	-1.6236305e-4	2.4123811e1	7.6108317e-1	
2023-10-20	0:32:12	-2.23519e1	-1.48516e-2	-2.73149e2	5.16168e1	7.11859e1	-4.6790838e-3	-1.1861324e-4	2.4139757e1	7.6792817e-1	
2023-10-20	0:32:13	-2.16446e1	-1.44531e-2	-2.73149e2	5.16201e1	7.11672e1	-4.5260190e-3	-1.1539459e-4	2.4160737e1	7.7000665e-1	
2023-10-20	0:32:13	-2.21327e1	-1.33800e-2	-2.73149e2	5.16201e1	7.11642e1	-4.6304464e-3	-1.0681152e-4	2.4144792e1	7.4850339e-1	
2023-10-20	0:32:14	-2.24521e1	-1.14629e-2	-2.73149e2	5.16234e1	7.12137e1	-4.7024488e-3	-9.1552734e-5	2.4147310e1	7.4780788e-1	
2023-10-20	0:32:14	-2.19560e1	-1.69289e-2	-2.73149e2	5.16234e1	7.12247e1	-4.5967102e-3	-1.3530254e-4	2.4117097e1	7.6173872e-1	
2023-10-20	0:32:15	-2.18340e1	-2.33837e-2	-2.73149e2	5.16167e1	7.11882e1	-4.5680999e-3	-1.8692016e-4	2.4130525e1	7.7232704e-1	
2023-10-20	0:32:15	-2.23000e1	-1.93880e-2	-2.73149e2	5.16167e1	7.11582e1	-4.6659708e-3	-1.5485286e-4	2.4166612e1	7.7202768e-1	
2023-10-20	0:32:16	-2.25399e1	-7.87538e-3	-2.73149e2	5.16134e1	7.11507e1	-4.7169923e-3	-6.2823295e-5	2.4135560e1	7.5850143e-1	
2023-10-20	0:32:16	-2.22647e1	-9.13977e-3	-2.73149e2	5.16134e1	7.11872e1	-4.6604871e-3	-7.2956085e-5	2.4134721e1	7.5904297e-1	
2023-10-20	0:32:17	-2.17418e1	-1.29270e-2	-2.73149e2	5.16167e1	7.11947e1	-4.5487880e-3	-1.0323524e-4	2.4144792e1	7.6600027e-1	
2023-10-20	0:32:17	-2.23221e1	-2.05002e-2	-2.73149e2	5.16168e1	7.11752e1	-4.6719312e-3	-1.6379356e-4	2.4130525e1	7.6332578e-1	
2023-10-20	0:32:18	-2.24438e1	-1.80428e-2	-2.73149e2	5.16168e1	7.11752e1	-4.6980381e-3	-1.4412403e-4	2.4122133e1	7.6059746e-1	
2023-10-20	0:32:18	-2.15157e1	-9.46858e-3	-2.73149e2	5.16167e1	7.11837e1	-4.4995546e-3	-7.5578689e-5	2.4158220e1	7.6688919e-1	
2023-10-20	0:32:19	-2.15803e1	-2.15591e-2	-2.73149e2	5.16168e1	7.11692e1	-4.5124292e-3	-1.7225742e-4	2.4122133e1	7.6319532e-1	
2023-10-20	0:32:19	-2.18113e1	-1.69112e-2	-2.73149e2	5.16168e1	7.11722e1	-4.5621395e-3	-1.3506412e-4	2.4180879e1	7.5481886e-1	
2023-10-20	0:32:20	-2.19525e1	-1.05257e-2	-2.73149e2	5.16168e1	7.11979e1	-4.5942068e-3	-8.4042549e-5	2.4124650e1	7.6212601e-1	
2023-10-20	0:32:20	-2.16966e1	-1.75343e-2	-2.73149e2	5.16134e1	7.11825e1	-4.5382976e-3	-1.4007091e-4	2.4130525e1	7.6584339e-1	
2023-10-20	0:32:21	-2.25042e1	-1.70755e-2	-2.73149e2	5.16134e1	7.11697e1	-4.7106742e-3	-1.3637542e-4	2.4157381e1	7.5706920e-1	
2023-10-20	0:32:21	-2.26219e1	-1.36434e-2	-2.73149e2	5.16167e1	7.11902e1	-4.7373771e-3	-1.0895729e-4	2.4148988e1	7.6744055e-1	
2023-10-20	0:32:22	-2.20110e1	-1.16946e-2	-2.73149e2	5.16168e1	7.11632e1	-4.6043395e-3	-9.3340873e-5	2.4138078e1	7.6582536e-1	
2023-10-20	0:32:22	-2.25091e1	-1.69124e-2	-2.73149e2	5.16168e1	7.11672e1	-4.7115087e-3	-1.3506412e-4	2.4135560e1	7.5683660e-1	
2023-10-20	0:32:23	-2.30535e1	-1.68172e-2	-2.73149e2	5.16134e1	7.11910e1	-4.8302412e-3	-1.3434886e-4	2.4112901e1	7.5043249e-1	
2023-10-20	0:32:23	-2.22546e1	-1.88524e-2	-2.73149e2	5.16134e1	7.12112e1	-4.6600103e-3	-1.5068054e-4	2.4122133e1	7.6221790e-1	
2023-10-20	0:32:24	-2.18292e1	-2.55285e-2	-2.73149e2	5.16134e1	7.11800e1	-4.5665502e-3	-2.0408630e-4	2.4137239e1	7.7551870e-1	
2023-10-20	0:32:24	-2.22940e1	-2.94983e-2	-2.73149e2	5.16067e1	7.11422e1	-4.6637058e-3	-2.3579597e-4	2.4173326e1	7.7536420e-1	
2023-10-20	0:32:25	-2.27117e1	-1.79633e-2	-2.73149e2	5.16134e1	7.11352e1	-4.7527551e-3	-1.4340877e-4	2.4143953e1	7.5610399e-1	
2023-10-20	0:32:25	-2.28478e1	-1.11533e-2	-2.73149e2	5.16134e1	7.11894e1	-4.7858953e-3	-8.9049339e-5	2.4112062e1	7.4752035e-1	
2023-10-20	0:32:26	-2.20549e1	-1.92377e-2	-2.73149e2	5.16134e1	7.12174e1	-4.6175718e-3	-1.5377998e-4	2.4138917e1	7.5328340e-1	
2023-10-20	0:32:26	-2.18270e1	-2.05800e-2	-2.73149e2	5.16167e1	7.12082e1	-4.5679807e-3	-1.6450881e-4	2.4112062e1	7.7262010e-1	
2023-10-20	0:32:27	-2.22217e1	-2.04769e-2	-2.73149e2	5.16201e1	7.11535e1	-4.6488046e-3	-1.6355514e-4	2.4128847e1	7.6780042e-1	
2023-10-20	0:32:27	-2.25427e1	-2.04604e-2	-2.73149e2	5.16201e1	7.11589e1	-4.7180652e-3	-1.6343593e-4	2.4138078e1	7.5421042e-1	
2023-10-20	0:32:28	-2.22572e1	-1.61616e-2	-2.73149e2	5.16167e1	7.11920e1	-4.6591758e-3	-1.2910366e-4	2.4109544e1	7.5877242e-1	
2023-10-20	0:32:28	-2.18541e1	-1.44331e-2	-2.73149e2	5.16168e1	7.11914e1	-4.5726299e-3	-1.1527538e-4	2.4142274e1	7.6898856e-1	
2023-10-20	0:32:29	-2.20793e1	-1.89116e-2	-2.73149e2	5.16134e1	7.11562e1	-4.6185255e-3	-1.5103816e-4	2.4148149e1	7.6905784e-1	
2023-10-20	0:32:29	-2.24518e1	-1.38892e-2	-2.73149e2	5.16134e1	7.11520e1	-4.6981573e-3	-1.1086463e-4	2.4159898e1	7.6119079e-1	
2023-10-20	0:32:30	-2.26783e1	-1.52252e-2	-2.73149e2	5.16134e1	7.11804e1	-4.7488212e-3	-1.2159347e-4	2.4158220e1	7.5172705e-1	
2023-10-20	0:32:30	-2.21613e1	-2.20845e-2	-2.73149e2	5.16201e1	7.12040e1	-4.6393871e-3	-1.7654895e-4	2.4142274e1	7.5263400e-1	
2023-10-20	0:32:31	-2.11643e1	-1.66803e-2	-2.73149e2	5.16167e1	7.12037e1	-4.4256448e-3	-1.3327598e-4	2.4142274e1	7.6797385e-1	
2023-10-20	0:32:31	-2.21538e1	-1.64521e-2	-2.73149e2	5.16168e1	7.11600e1	-4.6347379e-3	-1.3136863e-4	2.4134721e1	7.6746215e-1	
2023-10-20	0:32:32	-2.29580e1	-1.63777e-2	-2.73149e2	5.16168e1	7.11595e1	-4.8073530e-3	-1.3077259e-4	2.4120454e1	7.5959968e-1	
2023-10-20	0:32:32	-2.24457e1	-1.44212e-2	-2.73149e2	5.16101e1	7.11750e1	-4.6985149e-3	-1.1515617e-4	2.4116258e1	7.6263575e-1	
2023-10-20	0:32:33	-2.18647e1	-1.45413e-2	-2.73149e2	5.16167e1	7.11724e1	-4.5735836e-3	-1.1610984e-4	2.4149827e1	7.6721282e-1	
2023-10-20	0:32:33	-2.18973e1	-1.50365e-2	-2.73149e2	5.16234e1	7.11587e1	-4.5795440e-3	-1.2004375e-4	2.4157381e1	7.6219367e-1	
2023-10-20	0:32:34	-2.23713e1	-1.71048e-2	-2.73149e2	5.16167e1	7.11727e1	-4.6823024e-3	-1.3661384e-4	2.4119615e1	7.5936555e-1	
2023-10-20	0:32:34	-2.22130e1	-2.32664e-2	-2.73149e2	5.16134e1	7.11822e1	-4.6490430e-3	-1.8596649e-4	2.4127168e1	7.6379623e-1	
2023-10-20	0:32:35	-2.21427e1	-2.24966e-2	-2.73149e2	5.16168e1	7.11702e1	-4.6330690e-3	-1.7976760e-4	2.4129686e1	7.6312899e-1	
2023-10-20	0:32:35	-2.23884e1	-1.87141e-2	-2.73149e2	5.16201e1	7.11722e1	-4.6858787e-3	-1.4948844e-4	2.4143953e1	7.6356544e-1	
2023-10-20	0:32:36	-2.23551e1	-2.46112e-2	-2.73149e2	5.16201e1	7.11670e1	-4.6783685e-3	-1.9669532e-4	2.4143953e1	7.6657476e-1	
2023-10-20	0:32:36	-2.20486e1	-2.23662e-2	-2.73149e2	5.16201e1	7.11597e1	-4.6120882e-3	-1.7869472e-4	2.4138078e1	7.5970048e-1	
2023-10-20	0:32:37	-2.22995e1	-2.02466e-2	-2.73149e2	5.16168e1	7.11767e1	-4.6671628e-3	-1.6176700e-4	2.4117097e1	7.5608873e-1	
2023-10-20	0:32:37	-2.25303e1	-2.14792e-2	-2.73149e2	5.16134e1	7.11864e1	-4.7174692e-3	-1.7166137e-4	2.4138917e1	7.7018451e-1	
2023-10-20	0:32:38	-2.24486e1	-2.37826e-2	-2.73149e2	5.16167e1	7.11522e1	-4.6974420e-3	-1.9001960e-4	2.4169130e1	7.6792850e-1	
2023-10-20	0:32:38	-2.26452e1	-1.21735e-2	-2.73149e2	5.16134e1	7.11532e1	-4.7397613e-3	-9.7155570e-5	2.4134721e1	7.5727996e-1	
2023-10-20	0:32:39	-2.24881e1	-9.69259e-3	-2.73149e2	5.16168e1	7.11822e1	-4.7080516e-3	-7.7366828e-5	2.4137239e1	7.5507402e-1	
2023-10-20	0:32:39	-2.14823e1	-2.34716e-2	-2.73149e2	5.16134e1	7.11917e1	-4.4929981e-3	-1.8763542e-4	2.4169969e1	7.6939048e-1	
2023-10-20	0:32:40	-2.18686e1	-2.14879e-2	-2.73149e2	5.16101e1	7.11569e1	-4.5734643e-3	-1.7166137e-4	2.4169130e1	7.6830692e-1	
2023-10-20	0:32:40	-2.28451e1	-9.08427e-3	-2.73149e2	5.16101e1	7.11537e1	-4.7827959e-3	-7.2479248e-5	2.4149827e1	7.6109986e-1	
2023-10-20	0:32:41	-2.22039e1	-7.54435e-3	-2.73149e2	5.16134e1	7.11744e1	-4.6465396e-3	-6.0200691e-5	2.4151506e1	7.5130457e-1	
2023-10-20	0:32:41	-2.18870e1	-1.56526e-2	-2.73149e2	5.16201e1	7.12037e1	-4.5804977e-3	-1.2505054e-4	2.4121294e1	7.5442576e-1	
2023-10-20	0:32:42	-2.19262e1	-1.83198e-2	-2.73149e2	5.16168e1	7.11987e1	-4.5886039e-3	-1.4638900e-4	2.4154024e1	7.6533055e-1	
2023-10-20	0:32:42	-2.19368e1	-2.02055e-2	-2.73149e2	5.16167e1	7.11642e1	-4.5884847e-3	-1.6140937e-4	2.4132204e1	7.6697402e-1	
2023-10-20	0:32:43	-2.25827e1	-2.48837e-2	-2.73149e2	5.16201e1	7.11537e1	-4.7262907e-3	-1.9884109e-4	2.4125490e1	7.6478152e-1	
2023-10-20	0:32:43	-2.28257e1	-2.29008e-2	-2.73149e2	5.16134e1	7.11625e1	-4.7792196e-3	-1.8298625e-4	2.4138917e1	7.6021666e-1	
2023-10-20	0:32:44	-2.25490e1	-1.71491e-2	-2.73149e2	5.16168e1	7.11744e1	-4.7205686e-3	-1.3697147e-4	2.4144792e1	7.6310625e-1	
2023-10-20	0:32:44	-2.25338e1	-1.60180e-2	-2.73149e2	5.16134e1	7.11675e1	-4.7168731e-3	-1.2791156e-4	2.4130525e1	7.5963869e-1	
2023-10-20	0:32:45	-2.21171e1	-2.19746e-2	-2.73149e2	5.16134e1	7.11729e1	-4.6278238e-3	-1.7559528e-4	2.4130525e1	7.6473898e-1	
2023-10-20	0:32:45	-2.22040e1	-2.23197e-2	-2.73149e2	5.16134e1	7.11640e1	-4.6458244e-3	-1.7833709e-4	2.4180879e1	7.5545845e-1	
2023-10-20	0:32:46	-2.25621e1	-1.63561e-2	-2.73149e2	5.16134e1	7.11877e1	-4.7243833e-3	-1.3065338e-4	2.4137239e1	7.5715789e-1	
2023-10-20	0:32:46	-2.22471e1	-1.78610e-2	-2.73149e2	5.16134e1	7.11867e1	-4.6566724e-3	-1.4269351e-4	2.4142274e1	7.6575975e-1	
2023-10-20	0:32:47	-2.19938e1	-1.77632e-2	-2.73149e2	5.16201e1	7.11622e1	-4.6005249e-3	-1.4185905e-4	2.4138917e1	7.6374101e-1	
2023-10-20	0:32:47	-2.19125e1	-1.98035e-2	-2.73149e2	5.16201e1	7.11644e1	-4.5832395e-3	-1.5819072e-4	2.4143953e1	7.6529173e-1	
2023-10-20	0:32:48	-2.22457e1	-1.81660e-2	-2.73149e2	5.16201e1	7.11602e1	-4.6544075e-3	-1.4507770e-4	2.4148149e1	7.6733946e-1	
2023-10-20	0:32:48	-2.24809e1	-1.34863e-2	-2.73149e2	5.16168e1	7.11537e1	-4.7044754e-3	-1.0764598e-4	2.4143953e1	7.5292024e-1	
2023-10-20	0:32:49	-2.20302e1	-1.06763e-2	-2.73149e2	5.16201e1	7.11887e1	-4.6101808e-3	-8.5234642e-5	2.4143953e1	7.5555295e-1	
2023-10-20	0:32:49	-2.17137e1	-1.30324e-2	-2.73149e2	5.16201e1	7.11894e1	-4.5423507e-3	-1.0406970e-4	2.4157381e1	7.6633214e-1	
2023-10-20	0:32:50	-2.23322e1	-1.82850e-2	-2.73149e2	5.16167e1	7.11600e1	-4.6730041e-3	-1.4603137e-4	2.4156541e1	7.6883578e-1	
2023-10-20	0:32:50	-2.22781e1	-1.39350e-2	-2.73149e2	5.16168e1	7.11470e1	-4.6604871e-3	-1.1122226e-4	2.4148149e1	7.6144175e-1	
2023-10-20	0:32:51	-2.22057e1	-1.23946e-2	-2.73149e2	5.16168e1	7.11695e1	-4.6465396e-3	-9.8943710e-5	2.4142274e1	7.5995473e-1	
2023-10-20	0:32:51	-2.20639e1	-1.51076e-2	-2.73149e2	5.16201e1	7.11740e1	-4.6163797e-3	-1.2063980e-4	2.4148988e1	7.6946620e-1	
2023-10-20	0:32:52	-2.18359e1	-2.09083e-2	-2.73149e2	5.16201e1	7.11552e1	-4.5661926e-3	-1.6701221e-4	2.4153184e1	7.6005125e-1	
2023-10-20	0:32:52	-2.24240e1	-2.23028e-2	-2.73149e2	5.16168e1	7.11712e1	-4.6935081e-3	-1.7821788e-4	2.4130525e1	7.5496807e-1	
2023-10-20	0:32:53	-2.20622e1	-2.07940e-2	-2.73149e2	5.16168e1	7.11890e1	-4.6170949e-3	-1.6617774e-4	2.4157381e1	7.6580839e-1	
2023-10-20	0:32:53	-2.17945e1	-1.86872e-2	-2.73149e2	5.16167e1	7.11604e1	-4.5577287e-3	-1.4925003e-4	2.4148149e1	7.6383161e-1	
2023-10-20	0:32:54	-2.24774e1	-1.34843e-2	-2.73149e2	5.16168e1	7.11642e1	-4.7044754e-3	-1.0764598e-4	2.4143953e1	7.5793833e-1	
2023-10-20	0:32:54	-2.22935e1	-1.63730e-2	-2.73149e2	5.16168e1	7.11797e1	-4.6660900e-3	-1.3077259e-4	2.4164094e1	7.6468238e-1	
2023-10-20	0:32:55	-2.20430e1	-2.23646e-2	-2.73149e2	5.16201e1	7.11647e1	-4.6112537e-3	-1.7869472e-4	2.4150667e1	7.6909265e-1	
2023-10-20	0:32:55	-2.24223e1	-1.69154e-2	-2.73149e2	5.16167e1	7.11545e1	-4.6919584e-3	-1.3506412e-4	2.4117937e1	7.5474853e-1	
2023-10-20	0:32:56	-2.22609e1	-1.44942e-2	-2.73149e2	5.16134e1	7.11837e1	-4.6594142e-3	-1.1575222e-4	2.4115419e1	7.5436730e-1	
2023-10-20	0:32:56	-2.19087e1	-2.30406e-2	-2.73149e2	5.16168e1	7.11910e1	-4.5843124e-3	-1.8417835e-4	2.4119615e1	7.6277379e-1	
2023-10-20	0:32:57	-2.20967e1	-2.09931e-2	-2.73149e2	5.16134e1	7.11692e1	-4.6231746e-3	-1.6772747e-4	2.4161577e1	7.7493686e-1	
2023-10-20	0:32:57	-2.23878e1	-1.85752e-2	-2.73149e2	5.16101e1	7.11312e1	-4.6830177e-3	-1.4829635e-4	2.4179201e1	7.7394127e-1	
2023-10-20	0:32:58	-2.22797e1	-1.39088e-2	-2.73149e2	5.16134e1	7.11277e1	-4.6595335e-3	-1.1098384e-4	2.4155702e1	7.5893096e-1	
2023-10-20	0:32:58	-2.23238e1	-8.91730e-3	-2.73149e2	5.16134e1	7.11765e1	-4.6724081e-3	-7.1167945e-5	2.4119615e1	7.4211077e-1	
2023-10-20	0:32:59	-2.17260e1	-1.71080e-2	-2.73149e2	5.16201e1	7.12222e1	-4.5472383e-3	-1.3673305e-4	2.4169130e1	7.3578691e-1	
2023-10-20	0:32:59	-2.12065e1	-2.32176e-2	-2.73149e2	5.16168e1	7.12415e1	-4.4372081e-3	-1.8572807e-4	2.4169130e1	7.5981545e-1	
2023-10-20	0:33:00	-2.19548e1	-1.94396e-2	-2.73149e2	5.16168e1	7.11875e1	-4.5939683e-3	-1.5532970e-4	2.4167451e1	7.6443791e-1	
2023-10-20	0:33:00	-2.24016e1	-1.59602e-2	-2.73149e2	5.16201e1	7.11607e1	-4.6879053e-3	-1.2743473e-4	2.4145631e1	7.7460265e-1	
2023-10-20	0:33:01	-2.24824e1	-1.89913e-2	-2.73149e2	5.16101e1	7.11360e1	-4.7036409e-3	-1.5163421e-4	2.4106187e1	7.7357439e-1	
2023-10-20	0:33:01	-2.25002e1	-1.70097e-2	-2.73149e2	5.16134e1	7.11332e1	-4.7072172e-3	-1.3577938e-4	2.4140596e1	7.7805132e-1	
2023-10-20	0:33:02	-2.20955e1	-2.00987e-2	-2.73149e2	5.16168e1	7.11205e1	-4.6194791e-3	-1.6045570e-4	2.4154024e1	7.6668357e-1	
2023-10-20	0:33:02	-2.20203e1	-1.93162e-2	-2.73149e2	5.16134e1	7.11474e1	-4.6052932e-3	-1.5425682e-4	2.4117937e1	7.5571036e-1	
2023-10-20	0:33:03	-2.24168e1	-1.24370e-2	-2.73149e2	5.16167e1	7.11829e1	-4.6927928e-3	-9.9301338e-5	2.4147310e1	7.5597343e-1	
2023-10-20	0:33:03	-2.18861e1	-1.94110e-2	-2.73149e2	5.16168e1	7.11832e1	-4.5789480e-3	-1.5509128e-4	2.4149827e1	7.6387205e-1	
2023-10-20	0:33:04	-2.16263e1	-1.84175e-2	-2.73149e2	5.16168e1	7.11664e1	-4.5220851e-3	-1.4710426e-4	2.4180040e1	7.5336790e-1	
2023-10-20	0:33:04	-2.24086e1	-1.54466e-2	-2.73149e2	5.16134e1	7.11902e1	-4.6916007e-3	-1.2338161e-4	2.4130525e1	7.5334510e-1	
2023-10-20	0:33:05	-2.23661e1	-1.91550e-2	-2.73149e2	5.16201e1	7.11942e1	-4.6826601e-3	-1.5306472e-4	2.4139757e1	7.6675176e-1	
2023-10-20	0:33:05	-2.20363e1	-1.85241e-2	-2.73149e2	5.16201e1	7.11579e1	-4.6093463e-3	-1.4793872e-4	2.4148988e1	7.6727075e-1	
2023-10-20	0:33:06	-2.23307e1	-1.56487e-2	-2.73149e2	5.16168e1	7.11527e1	-4.6721696e-3	-1.2493133e-4	2.4124650e1	7.5718016e-1	
2023-10-20	0:33:06	-2.22272e1	-1.14987e-2	-2.73149e2	5.16168e1	7.11752e1	-4.6515464e-3	-9.1791152e-5	2.4180040e1	7.5949521e-1	
2023-10-20	0:33:07	-2.17361e1	-1.44965e-2	-2.73149e2	5.16168e1	7.11727e1	-4.5460462e-3	-1.1575222e-4	2.4132204e1	7.7098369e-1	
2023-10-20	0:33:07	-2.17872e1	-1.50103e-2	-2.73149e2	5.16167e1	7.11399e1	-4.5547485e-3	-1.1980533e-4	2.4169130e1	7.7278976e-1	
2023-10-20	0:33:08	-2.25117e1	-6.30861e-3	-2.73149e2	5.16201e1	7.11369e1	-4.7098398e-3	-5.0306320e-5	2.4117937e1	7.5311193e-1	
2023-10-20	0:33:08	-2.29305e1	-1.25554e-2	-2.73149e2	5.16168e1	7.11882e1	-4.8035383e-3	-1.0025501e-4	2.4120454e1	7.5349988e-1	
2023-10-20	0:33:09	-2.20658e1	-1.62205e-2	-2.73149e2	5.16168e1	7.11950e1	-4.6182870e-3	-1.2958049e-4	2.4142274e1	7.6858625e-1	
2023-10-20	0:33:09	-2.15130e1	-1.60951e-2	-2.73149e2	5.16201e1	7.11575e1	-4.4971704e-3	-1.2850761e-4	2.4159059e1	7.6848592e-1	
2023-10-20	0:33:10	-2.23884e1	-1.70210e-2	-2.73149e2	5.16201e1	7.11500e1	-4.6843290e-3	-1.3589859e-4	2.4150667e1	7.5866909e-1	
2023-10-20	0:33:10	-2.26134e1	-8.27551e-3	-2.73149e2	5.16201e1	7.11782e1	-4.7346353e-3	-6.6041946e-5	2.4148149e1	7.5892744e-1	
2023-10-20	0:33:11	-2.19682e1	-1.26176e-2	-2.73149e2	5.16168e1	7.11737e1	-4.5958757e-3	-1.0073184e-4	2.4141435e1	7.6382150e-1	
2023-10-20	0:33:11	-2.23468e1	-1.90893e-2	-2.73149e2	5.16134e1	7.11602e1	-4.6762228e-3	-1.5246868e-4	2.4114580e1	7.5484137e-1	
2023-10-20	0:33:12	-2.21977e1	-1.20342e-2	-2.73149e2	5.16134e1	7.11832e1	-4.6458244e-3	-9.6082687e-5	2.4111223e1	7.5202202e-1	
2023-10-20	0:33:12	-2.18245e1	-1.18534e-2	-2.73149e2	5.16134e1	7.11945e1	-4.5665502e-3	-9.4652175e-5	2.4108705e1	7.6289739e-1	
2023-10-20	0:33:13	-2.21936e1	-1.52576e-2	-2.73149e2	5.16168e1	7.11689e1	-4.6439170e-3	-1.2183189e-4	2.4145631e1	7.7088327e-1	
2023-10-20	0:33:13	-2.23220e1	-1.77826e-2	-2.73149e2	5.16168e1	7.11435e1	-4.6696662e-3	-1.4197826e-4	2.4131364e1	7.7485680e-1	
2023-10-20	0:33:14	-2.25139e1	-1.61452e-2	-2.73149e2	5.16201e1	7.11334e1	-4.7100782e-3	-1.2886524e-4	2.4152345e1	7.6624894e-1	
2023-10-20	0:33:14	-2.25103e1	-1.52612e-2	-2.73149e2	5.16201e1	7.11530e1	-4.7106742e-3	-1.2183189e-4	2.4133043e1	7.5286240e-1	
2023-10-20	0:33:15	-2.22514e1	-1.64308e-2	-2.73149e2	5.16101e1	7.11862e1	-4.6576261e-3	-1.3124942e-4	2.4131364e1	7.5439510e-1	
