"2023-10-14 at 9:22"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2023-10-14	9:26:05	-1.79160e1	1.21495	-2.09135e1	5.16167e1	9.57147e1	-5.1479339e-3	1.1735260e-2	2.4156541e1	7.3067140e-1	
2023-10-14	9:26:06	-1.79160e1	1.21495	-2.09135e1	5.16167e1	9.57147e1	-5.1479339e-3	1.1735260e-2	2.4156541e1	7.3067140e-1	
2023-10-14	9:26:06	-1.77339e1	1.21843	-2.08808e1	5.16201e1	9.57142e1	-5.0944089e-3	1.1765658e-2	2.4157381e1	7.3135190e-1	
2023-10-14	9:26:07	-1.78519e1	1.23818	-2.06968e1	5.16201e1	9.57072e1	-5.1286220e-3	1.1938035e-2	2.4164934e1	7.3458967e-1	
2023-10-14	9:26:07	-1.73866e1	1.24002	-2.06788e1	5.16201e1	9.57145e1	-4.9926042e-3	1.1955082e-2	2.4161577e1	7.3139829e-1	
2023-10-14	9:26:08	-1.75847e1	1.23976	-2.06818e1	5.16134e1	9.57102e1	-5.0505399e-3	1.1952459e-2	2.4156541e1	7.3421688e-1	
2023-10-14	9:26:08	-1.77201e1	1.24660	-2.06183e1	5.16134e1	9.57117e1	-5.0903558e-3	1.2012541e-2	2.4158220e1	7.3266959e-1	
2023-10-14	9:26:09	-1.77201e1	1.24660	-2.06183e1	5.16134e1	9.57117e1	-5.0903558e-3	1.2012541e-2	2.4158220e1	7.3266959e-1	
2023-10-14	9:26:09	-1.79090e1	1.22465	-2.08219e1	5.16168e1	9.57172e1	-5.1460266e-3	1.1820733e-2	2.4162416e1	7.3164010e-1	
2023-10-14	9:26:10	-1.76525e1	1.22804	-2.07909e1	5.16201e1	9.57105e1	-5.0703287e-3	1.1849582e-2	2.4154863e1	7.3390159e-1	
2023-10-14	9:26:10	-1.75006e1	1.23026	-2.07699e1	5.16201e1	9.57135e1	-5.0259828e-3	1.1869370e-2	2.4165773e1	7.3163866e-1	
2023-10-14	9:26:11	-1.77200e1	1.24231	-2.06585e1	5.16201e1	9.57062e1	-5.0898790e-3	1.1974155e-2	2.4160737e1	7.3468780e-1	
2023-10-14	9:26:11	-1.79572e1	1.26757	-2.04256e1	5.16167e1	9.57155e1	-5.1600933e-3	1.2196183e-2	2.4154024e1	7.3062114e-1	
2023-10-14	9:26:12	-1.79572e1	1.26757	-2.04256e1	5.16167e1	9.57155e1	-5.1600933e-3	1.2196183e-2	2.4154024e1	7.3062114e-1	
2023-10-14	9:26:12	-1.79904e1	1.23200	-2.07537e1	5.16201e1	9.57129e1	-5.1696300e-3	1.1884570e-2	2.4163255e1	7.3149867e-1	
2023-10-14	9:26:13	-1.81790e1	1.21641	-2.09004e1	5.16234e1	9.57095e1	-5.2247047e-3	1.1747181e-2	2.4157381e1	7.3343367e-1	
2023-10-14	9:26:13	-1.81380e1	1.22148	-2.08516e1	5.16201e1	9.57182e1	-5.2132606e-3	1.1792898e-2	2.4164094e1	7.3138399e-1	
2023-10-14	9:26:14	-1.76284e1	1.22499	-2.08192e1	5.16201e1	9.57132e1	-5.0634145e-3	1.1823177e-2	2.4165773e1	7.3458237e-1	
2023-10-14	9:26:14	-1.75483e1	1.22516	-2.08170e1	5.16201e1	9.57187e1	-5.0402879e-3	1.1825263e-2	2.4168291e1	7.3092451e-1	
2023-10-14	9:26:15	-1.75483e1	1.22516	-2.08170e1	5.16201e1	9.57187e1	-5.0402879e-3	1.1825263e-2	2.4168291e1	7.3092451e-1	
2023-10-14	9:26:15	-1.77534e1	1.21131	-2.09479e1	5.16167e1	9.57152e1	-5.1002502e-3	1.1703312e-2	2.4153184e1	7.3103256e-1	
2023-10-14	9:26:16	-1.75105e1	1.22781	-2.07932e1	5.16167e1	9.57100e1	-5.0287246e-3	1.1847555e-2	2.4161577e1	7.3509731e-1	
2023-10-14	9:26:16	-1.77210e1	1.21713	-2.08930e1	5.16168e1	9.57147e1	-5.0907135e-3	1.1754393e-2	2.4155702e1	7.3060822e-1	
2023-10-14	9:26:17	-1.78384e1	1.22149	-2.08522e1	5.16168e1	9.57127e1	-5.1250457e-3	1.1792421e-2	2.4153184e1	7.3436441e-1	
2023-10-14	9:26:17	-1.79951e1	1.23385	-2.07359e1	5.16168e1	9.57170e1	-5.1712989e-3	1.1901438e-2	2.4161577e1	7.3093118e-1	
2023-10-14	9:26:18	-1.79951e1	1.23385	-2.07359e1	5.16168e1	9.57170e1	-5.1712989e-3	1.1901438e-2	2.4161577e1	7.3093118e-1	
2023-10-14	9:26:18	-1.76276e1	1.23190	-2.07543e1	5.16134e1	9.57152e1	-5.0634145e-3	1.1884212e-2	2.4159059e1	7.3119029e-1	
2023-10-14	9:26:19	-1.74095e1	1.21734	-2.08918e1	5.16168e1	9.57082e1	-4.9990415e-3	1.1755466e-2	2.4158220e1	7.3493137e-1	
2023-10-14	9:26:19	-1.74345e1	1.20563	-2.10025e1	5.16234e1	9.57095e1	-5.0063133e-3	1.1652469e-2	2.4155702e1	7.3084931e-1	
2023-10-14	9:26:20	-1.76852e1	1.22042	-2.08627e1	5.16234e1	9.57082e1	-5.0797462e-3	1.1782288e-2	2.4164094e1	7.3483710e-1	
2023-10-14	9:26:20	-1.79743e1	1.22400	-2.08287e1	5.16168e1	9.57112e1	-5.1648616e-3	1.1814296e-2	2.4162416e1	7.3103199e-1	
2023-10-14	9:26:21	-1.79743e1	1.22400	-2.08287e1	5.16168e1	9.57112e1	-5.1648616e-3	1.1814296e-2	2.4162416e1	7.3103199e-1	
2023-10-14	9:26:21	-1.75880e1	1.21355	-2.09266e1	5.16201e1	9.57157e1	-5.0517320e-3	1.1722981e-2	2.4163255e1	7.3126726e-1	
2023-10-14	9:26:22	-1.77897e1	1.22152	-2.08526e1	5.16201e1	9.57069e1	-5.1103830e-3	1.1791884e-2	2.4165773e1	7.3512454e-1	
2023-10-14	9:26:22	-1.80048e1	1.21513	-2.09120e1	5.16167e1	9.57132e1	-5.1739215e-3	1.1736690e-2	2.4155702e1	7.3078765e-1	
2023-10-14	9:26:23	-1.77683e1	1.22268	-2.08416e1	5.16134e1	9.57067e1	-5.1041841e-3	1.1802315e-2	2.4159059e1	7.3545498e-1	
2023-10-14	9:26:23	-1.77938e1	1.22249	-2.08429e1	5.16134e1	9.57112e1	-5.1119327e-3	1.1801183e-2	2.4154024e1	7.3063735e-1	
2023-10-14	9:26:24	-1.77938e1	1.22249	-2.08429e1	5.16134e1	9.57112e1	-5.1119327e-3	1.1801183e-2	2.4154024e1	7.3063735e-1	
2023-10-14	9:26:24	-1.75359e1	1.22606	-2.08093e1	5.16201e1	9.57119e1	-5.0362348e-3	1.1832356e-2	2.4161577e1	7.3145513e-1	
2023-10-14	9:26:25	-1.74609e1	1.25701	-2.05227e1	5.16167e1	9.57097e1	-5.0141811e-3	1.2103259e-2	2.4157381e1	7.3370008e-1	
2023-10-14	9:26:25	-1.77498e1	1.25164	-2.05712e1	5.16234e1	9.57164e1	-5.0991773e-3	1.2056946e-2	2.4168291e1	7.3129601e-1	
2023-10-14	9:26:26	-1.80545e1	1.24927	-2.05941e1	5.16201e1	9.57074e1	-5.1881074e-3	1.2035191e-2	2.4162416e1	7.3529524e-1	
2023-10-14	9:26:26	-1.82141e1	1.26015	-2.04938e1	5.16201e1	9.57112e1	-5.2351951e-3	1.2130737e-2	2.4159898e1	7.3130030e-1	
2023-10-14	9:26:27	-1.82141e1	1.26015	-2.04938e1	5.16201e1	9.57112e1	-5.2351951e-3	1.2130737e-2	2.4159898e1	7.3130030e-1	
2023-10-14	9:26:27	-1.74258e1	1.21413	-2.09219e1	5.16201e1	9.57095e1	-5.0038099e-3	1.1727333e-2	2.4169969e1	7.3270969e-1	
2023-10-14	9:26:28	-1.79694e1	1.21507	-2.09136e1	5.16201e1	9.57047e1	-5.1629543e-3	1.1734962e-2	2.4161577e1	7.3431653e-1	
2023-10-14	9:26:28	-1.81902e1	1.20300	-2.10268e1	5.16168e1	9.57157e1	-5.2285194e-3	1.1630296e-2	2.4161577e1	7.3117260e-1	
2023-10-14	9:26:29	-1.78933e1	1.20319	-2.10257e1	5.16168e1	9.57105e1	-5.1410198e-3	1.1631250e-2	2.4161577e1	7.3542490e-1	
2023-10-14	9:26:29	-1.77120e1	1.20633	-2.09957e1	5.16201e1	9.57114e1	-5.0878524e-3	1.1658906e-2	2.4159898e1	7.3047852e-1	
2023-10-14	9:26:30	-1.77120e1	1.20633	-2.09957e1	5.16201e1	9.57114e1	-5.0878524e-3	1.1658906e-2	2.4159898e1	7.3047852e-1	
2023-10-14	9:26:30	-1.80853e1	1.24161	-2.06644e1	5.16134e1	9.57117e1	-5.1975250e-3	1.1968910e-2	2.4157381e1	7.3271684e-1	
2023-10-14	9:26:31	-1.79520e1	1.24265	-2.06551e1	5.16134e1	9.57085e1	-5.1581859e-3	1.1977612e-2	2.4158220e1	7.3456916e-1	
2023-10-14	9:26:31	-1.79045e1	1.22466	-2.08221e1	5.16134e1	9.57142e1	-5.1445960e-3	1.1820614e-2	2.4157381e1	7.3098897e-1	
2023-10-14	9:26:32	-1.76664e1	1.21967	-2.08701e1	5.16134e1	9.57060e1	-5.0742626e-3	1.1775732e-2	2.4160737e1	7.3439030e-1	
2023-10-14	9:26:32	-1.73054e1	1.21938	-2.08717e1	5.16168e1	9.57147e1	-4.9688816e-3	1.1774182e-2	2.4163255e1	7.3188614e-1	
2023-10-14	9:26:33	-1.73054e1	1.21938	-2.08717e1	5.16168e1	9.57147e1	-4.9688816e-3	1.1774182e-2	2.4163255e1	7.3188614e-1	
2023-10-14	9:26:33	-1.78670e1	1.23310	-2.07434e1	5.16201e1	9.57124e1	-5.1333904e-3	1.1894166e-2	2.4164094e1	7.3140592e-1	
2023-10-14	9:26:34	-1.76521e1	1.24402	-2.06428e1	5.16201e1	9.57062e1	-5.0699710e-3	1.1989057e-2	2.4165773e1	7.3440504e-1	
2023-10-14	9:26:34	-1.80180e1	1.23338	-2.07407e1	5.16134e1	9.57135e1	-5.1778554e-3	1.1897027e-2	2.4157381e1	7.3084979e-1	
2023-10-14	9:26:35	-1.76477e1	1.22868	-2.07856e1	5.16101e1	9.57052e1	-5.0687789e-3	1.1854887e-2	2.4154024e1	7.3500566e-1	
2023-10-14	9:26:35	-1.76858e1	1.24049	-2.06748e1	5.16167e1	9.57114e1	-5.0802230e-3	1.1958956e-2	2.4159898e1	7.3028898e-1	
2023-10-14	9:26:36	-1.76858e1	1.24049	-2.06748e1	5.16167e1	9.57114e1	-5.0802230e-3	1.1958956e-2	2.4159898e1	7.3028898e-1	
2023-10-14	9:26:36	-1.76497e1	1.24087	-2.06713e1	5.16101e1	9.57114e1	-5.0697326e-3	1.1962473e-2	2.4162416e1	7.3122043e-1	
2023-10-14	9:26:37	-1.74935e1	1.24509	-2.06325e1	5.16201e1	9.57085e1	-5.0235986e-3	1.1998772e-2	2.4160737e1	7.3361053e-1	
2023-10-14	9:26:37	-1.77228e1	1.23628	-2.07134e1	5.16234e1	9.57155e1	-5.0911903e-3	1.1922359e-2	2.4160737e1	7.3076324e-1	
2023-10-14	9:26:38	-1.76039e1	1.22983	-2.07746e1	5.16201e1	9.57072e1	-5.0559043e-3	1.1864840e-2	2.4161577e1	7.3493518e-1	
2023-10-14	9:26:38	-1.76182e1	1.22279	-2.08397e1	5.16167e1	9.57145e1	-5.0605535e-3	1.1804044e-2	2.4159898e1	7.3083019e-1	
2023-10-14	9:26:39	-1.76182e1	1.22279	-2.08397e1	5.16167e1	9.57145e1	-5.0605535e-3	1.1804044e-2	2.4159898e1	7.3083019e-1	
2023-10-14	9:26:39	-1.81944e1	1.25840	-2.05093e1	5.16167e1	9.57155e1	-5.2297115e-3	1.2116134e-2	2.4159898e1	7.3152060e-1	
2023-10-14	9:26:40	-1.80897e1	1.24162	-2.06647e1	5.16201e1	9.57082e1	-5.1984786e-3	1.1968314e-2	2.4165773e1	7.3466439e-1	
2023-10-14	9:26:40	-1.80057e1	1.20770	-2.09825e1	5.16234e1	9.57129e1	-5.1740407e-3	1.1671066e-2	2.4169969e1	7.3212928e-1	
2023-10-14	9:26:41	-1.80793e1	1.22329	-2.08362e1	5.16167e1	9.57047e1	-5.1952600e-3	1.1807262e-2	2.4158220e1	7.3414368e-1	
2023-10-14	9:26:41	-1.79451e1	1.24430	-2.06392e1	5.16134e1	9.57145e1	-5.1565170e-3	1.1992752e-2	2.4157381e1	7.3015112e-1	
2023-10-14	9:26:42	-1.79451e1	1.24430	-2.06392e1	5.16134e1	9.57145e1	-5.1565170e-3	1.1992752e-2	2.4157381e1	7.3015112e-1	
2023-10-14	9:26:42	-1.78520e1	1.23052	-2.07675e1	5.16201e1	9.57127e1	-5.1289796e-3	1.1871576e-2	2.4159059e1	7.3168878e-1	
2023-10-14	9:26:43	-1.79365e1	1.24136	-2.06672e1	5.16167e1	9.57079e1	-5.1535367e-3	1.1966109e-2	2.4159059e1	7.3629684e-1	
2023-10-14	9:26:43	-1.78166e1	1.24337	-2.06487e1	5.16134e1	9.57069e1	-5.1183700e-3	1.1983692e-2	2.4173326e1	7.3349046e-1	
2023-10-14	9:26:44	-1.76598e1	1.23556	-2.07218e1	5.16101e1	9.57017e1	-5.0721168e-3	1.1914730e-2	2.4154024e1	7.3550558e-1	
2023-10-14	9:26:44	-1.79426e1	1.22716	-2.07993e1	5.16101e1	9.57097e1	-5.1555633e-3	1.1842072e-2	2.4162416e1	7.3291344e-1	
2023-10-14	9:26:45	-1.79426e1	1.22716	-2.07993e1	5.16101e1	9.57097e1	-5.1555633e-3	1.1842072e-2	2.4162416e1	7.3291344e-1	
2023-10-14	9:26:45	-1.80263e1	1.24581	-2.06253e1	5.16167e1	9.57137e1	-5.1802396e-3	1.2005805e-2	2.4154024e1	7.2928447e-1	
2023-10-14	9:26:46	-1.77721e1	1.24845	-2.06008e1	5.16167e1	9.57147e1	-5.1057338e-3	1.2029051e-2	2.4159059e1	7.3506336e-1	
2023-10-14	9:26:46	-1.73670e1	1.24023	-2.06768e1	5.16134e1	9.57149e1	-4.9870014e-3	1.1957168e-2	2.4161577e1	7.3150677e-1	
2023-10-14	9:26:47	-1.75582e1	1.23714	-2.07059e1	5.16168e1	9.57114e1	-5.0427913e-3	1.1929571e-2	2.4169130e1	7.3372483e-1	
2023-10-14	9:26:47	-1.74260e1	1.22560	-2.08136e1	5.16201e1	9.57124e1	-5.0040483e-3	1.1828362e-2	2.4165773e1	7.3173708e-1	
2023-10-14	9:26:48	-1.74260e1	1.22560	-2.08136e1	5.16201e1	9.57124e1	-5.0040483e-3	1.1828362e-2	2.4165773e1	7.3173708e-1	
2023-10-14	9:26:48	-1.78563e1	1.20523	-2.10058e1	5.16234e1	9.57142e1	-5.1302909e-3	1.1649489e-2	2.4169130e1	7.3124146e-1	
2023-10-14	9:26:49	-1.78759e1	1.19640	-2.10906e1	5.16201e1	9.57110e1	-5.1358938e-3	1.1571407e-2	2.4156541e1	7.3394684e-1	
2023-10-14	9:26:49	-1.80001e1	1.23023	-2.07698e1	5.16167e1	9.57162e1	-5.1727294e-3	1.1869609e-2	2.4163255e1	7.3107604e-1	
2023-10-14	9:26:50	-1.76009e1	1.25586	-2.05333e1	5.16234e1	9.57092e1	-5.0550699e-3	1.2092888e-2	2.4170808e1	7.3466057e-1	
2023-10-14	9:26:50	-1.76625e1	1.23875	-2.06903e1	5.16201e1	9.57174e1	-5.0736665e-3	1.1944293e-2	2.4164094e1	7.3122906e-1	
2023-10-14	9:26:51	-1.76625e1	1.23875	-2.06903e1	5.16201e1	9.57174e1	-5.0736665e-3	1.1944293e-2	2.4164094e1	7.3122906e-1	
2023-10-14	9:26:51	-1.76999e1	1.23437	-2.07311e1	5.16234e1	9.57162e1	-5.0845146e-3	1.1905670e-2	2.4164934e1	7.3012866e-1	
2023-10-14	9:26:52	-1.77694e1	1.24622	-2.06219e1	5.16234e1	9.57102e1	-5.1045417e-3	1.2008726e-2	2.4157381e1	7.3460960e-1	
2023-10-14	9:26:52	-1.77063e1	1.23817	-2.06959e1	5.16167e1	9.57149e1	-5.0864219e-3	1.1939048e-2	2.4157381e1	7.3279886e-1	
2023-10-14	9:26:53	-1.77564e1	1.22873	-2.07850e1	5.16168e1	9.57062e1	-5.1006078e-3	1.1855244e-2	2.4163255e1	7.3396501e-1	
2023-10-14	9:26:53	-1.75228e1	1.21531	-2.09102e1	5.16201e1	9.57145e1	-5.0325393e-3	1.1738240e-2	2.4164094e1	7.3210773e-1	
2023-10-14	9:26:54	-1.75228e1	1.21531	-2.09102e1	5.16201e1	9.57145e1	-5.0325393e-3	1.1738240e-2	2.4164094e1	7.3210773e-1	
2023-10-14	9:26:54	-1.77164e1	1.20614	-2.09971e1	5.16168e1	9.57149e1	-5.0894021e-3	1.1657774e-2	2.4155702e1	7.3029141e-1	
2023-10-14	9:26:55	-1.79315e1	1.19485	-2.11055e1	5.16168e1	9.57102e1	-5.1522254e-3	1.1557817e-2	2.4158220e1	7.3547291e-1	
2023-10-14	9:26:55	-1.80498e1	1.20480	-2.10098e1	5.16201e1	9.57145e1	-5.1871538e-3	1.1645853e-2	2.4165773e1	7.3026175e-1	
2023-10-14	9:26:56	-1.78567e1	1.21502	-2.09133e1	5.16201e1	9.57114e1	-5.1302909e-3	1.1735320e-2	2.4167451e1	7.3389773e-1	
2023-10-14	9:26:56	-1.78540e1	1.21483	-2.09147e1	5.16201e1	9.57147e1	-5.1296949e-3	1.1734068e-2	2.4158220e1	7.3245339e-1	
2023-10-14	9:26:57	-1.78540e1	1.21483	-2.09147e1	5.16201e1	9.57147e1	-5.1296949e-3	1.1734068e-2	2.4158220e1	7.3245339e-1	
2023-10-14	9:26:57	-1.74632e1	1.21905	-2.08749e1	5.16167e1	9.57149e1	-5.0151348e-3	1.1771261e-2	2.4156541e1	7.3163290e-1	
2023-10-14	9:26:58	-1.78929e1	1.22418	-2.08276e1	5.16167e1	9.57065e1	-5.1406621e-3	1.1815309e-2	2.4167451e1	7.3452978e-1	
2023-10-14	9:26:58	-1.79105e1	1.22852	-2.07859e1	5.16134e1	9.57149e1	-5.1463842e-3	1.1854588e-2	2.4158220e1	7.3104925e-1	
2023-10-14	9:26:59	-1.74427e1	1.21795	-2.08859e1	5.16168e1	9.57089e1	-5.0088167e-3	1.1760950e-2	2.4164094e1	7.3447303e-1	
2023-10-14	9:26:59	-1.75887e1	1.22113	-2.08553e1	5.16201e1	9.57145e1	-5.0518512e-3	1.1789441e-2	2.4164934e1	7.3139829e-1	
2023-10-14	9:27:00	-1.75887e1	1.22113	-2.08553e1	5.16201e1	9.57145e1	-5.0518512e-3	1.1789441e-2	2.4164934e1	7.3139829e-1	
2023-10-14	9:27:00	-1.79713e1	1.22690	-2.08017e1	5.16167e1	9.57100e1	-5.1639080e-3	1.1839628e-2	2.4161577e1	7.3136811e-1	
2023-10-14	9:27:01	-1.75207e1	1.22077	-2.08592e1	5.16167e1	9.57097e1	-5.0317049e-3	1.1785805e-2	2.4154863e1	7.3392019e-1	
2023-10-14	9:27:01	-1.78824e1	1.21966	-2.08690e1	5.16167e1	9.57159e1	-5.1381587e-3	1.1776745e-2	2.4152345e1	7.3203897e-1	
2023-10-14	9:27:02	-1.78570e1	1.21908	-2.08758e1	5.16167e1	9.57050e1	-5.1300525e-3	1.1770308e-2	2.4159059e1	7.3574404e-1	
2023-10-14	9:27:02	-1.75402e1	1.22010	-2.08646e1	5.16167e1	9.57180e1	-5.0379037e-3	1.1780858e-2	2.4151506e1	7.3102207e-1	
2023-10-14	9:27:03	-1.75402e1	1.22010	-2.08646e1	5.16167e1	9.57180e1	-5.0379037e-3	1.1780858e-2	2.4151506e1	7.3102207e-1	
2023-10-14	9:27:03	-1.76561e1	1.25011	-2.05856e1	5.16168e1	9.57137e1	-5.0716400e-3	1.2043416e-2	2.4160737e1	7.3125915e-1	
2023-10-14	9:27:04	-1.75969e1	1.22838	-2.07883e1	5.16201e1	9.57060e1	-5.0537586e-3	1.1851966e-2	2.4166612e1	7.3454737e-1	
2023-10-14	9:27:04	-1.75120e1	1.22274	-2.08401e1	5.16201e1	9.57155e1	-5.0294399e-3	1.1803627e-2	2.4169969e1	7.3141021e-1	
2023-10-14	9:27:05	-1.77720e1	1.22608	-2.08095e1	5.16168e1	9.57089e1	-5.1053762e-3	1.1832296e-2	2.4158220e1	7.3511686e-1	
2023-10-14	9:27:05	-1.78462e1	1.24567	-2.06267e1	5.16167e1	9.57124e1	-5.1273107e-3	1.2004435e-2	2.4158220e1	7.3129549e-1	
2023-10-14	9:27:06	-1.78462e1	1.24567	-2.06267e1	5.16167e1	9.57124e1	-5.1273107e-3	1.2004435e-2	2.4158220e1	7.3129549e-1	
2023-10-14	9:27:06	-1.77768e1	1.24017	-2.06772e1	5.16167e1	9.57157e1	-5.1071643e-3	1.1956691e-2	2.4165773e1	7.3222904e-1	
2023-10-14	9:27:07	-1.81471e1	1.21663	-2.08988e1	5.16201e1	9.57054e1	-5.2151679e-3	1.1748790e-2	2.4161577e1	7.3450222e-1	
2023-10-14	9:27:07	-1.78421e1	1.21937	-2.08713e1	5.16201e1	9.57192e1	-5.1264762e-3	1.1774539e-2	2.4164094e1	7.3000664e-1	
2023-10-14	9:27:08	-1.73922e1	1.22890	-2.07829e1	5.16201e1	9.57102e1	-4.9940347e-3	1.1857092e-2	2.4159898e1	7.3570818e-1	
2023-10-14	9:27:08	-1.74729e1	1.22978	-2.07740e1	5.16201e1	9.57157e1	-5.0179958e-3	1.1865496e-2	2.4164934e1	7.3025693e-1	
2023-10-14	9:27:09	-1.74729e1	1.22978	-2.07740e1	5.16201e1	9.57157e1	-5.0179958e-3	1.1865496e-2	2.4164934e1	7.3025693e-1	
2023-10-14	9:27:09	-1.78337e1	1.22920	-2.07795e1	5.16234e1	9.57155e1	-5.1237344e-3	1.1860251e-2	2.4158220e1	7.3111047e-1	
2023-10-14	9:27:10	-1.80089e1	1.22038	-2.08630e1	5.16234e1	9.57089e1	-5.1747560e-3	1.1782050e-2	2.4157381e1	7.3395447e-1	
2023-10-14	9:27:10	-1.76928e1	1.20242	-2.10323e1	5.16234e1	9.57170e1	-5.0824880e-3	1.1625051e-2	2.4161577e1	7.3142027e-1	
2023-10-14	9:27:11	-1.77211e1	1.21005	-2.09607e1	5.16201e1	9.57089e1	-5.0903558e-3	1.1691331e-2	2.4167451e1	7.3532085e-1	
2023-10-14	9:27:11	-1.78742e1	1.21900	-2.08753e1	5.16201e1	9.57149e1	-5.1356554e-3	1.1770725e-2	2.4159898e1	7.3070197e-1	
2023-10-14	9:27:12	-1.78742e1	1.21900	-2.08753e1	5.16201e1	9.57149e1	-5.1356554e-3	1.1770725e-2	2.4159898e1	7.3070197e-1	
2023-10-14	9:27:12	-1.76225e1	1.24197	-2.06601e1	5.16201e1	9.57202e1	-5.0621032e-3	1.1972844e-2	2.4166612e1	7.3126592e-1	
2023-10-14	9:27:13	-1.75450e1	1.23151	-2.07584e1	5.16201e1	9.57110e1	-5.0388574e-3	1.1880099e-2	2.4159898e1	7.3465385e-1	
2023-10-14	9:27:13	-1.77575e1	1.24816	-2.06030e1	5.16168e1	9.57187e1	-5.1016807e-3	1.2026965e-2	2.4158220e1	7.3073506e-1	
2023-10-14	9:27:14	-1.75897e1	1.26952	-2.04083e1	5.16201e1	9.57112e1	-5.0519704e-3	1.2212574e-2	2.4156541e1	7.3480992e-1	
2023-10-14	9:27:14	-1.77019e1	1.24986	-2.05878e1	5.16201e1	9.57152e1	-5.0851106e-3	1.2041270e-2	2.4150667e1	7.3062210e-1	
2023-10-14	9:27:15	-1.77019e1	1.24986	-2.05878e1	5.16201e1	9.57152e1	-5.0851106e-3	1.2041270e-2	2.4150667e1	7.3062210e-1	
2023-10-14	9:27:15	-1.75859e1	1.22836	-2.07871e1	5.16167e1	9.57172e1	-5.0512552e-3	1.1853337e-2	2.4168291e1	7.3127737e-1	
2023-10-14	9:27:16	-1.76088e1	1.25073	-2.05809e1	5.16134e1	9.57057e1	-5.0573348e-3	1.2047946e-2	2.4163255e1	7.3489384e-1	
2023-10-14	9:27:16	-1.75913e1	1.22617	-2.08075e1	5.16167e1	9.57187e1	-5.0529241e-3	1.1834263e-2	2.4155702e1	7.3041925e-1	
2023-10-14	9:27:17	-1.76242e1	1.21576	-2.09057e1	5.16167e1	9.57167e1	-5.0624608e-3	1.1742591e-2	2.4158220e1	7.3516554e-1	
2023-10-14	9:27:17	-1.79185e1	1.22745	-2.07952e1	5.16201e1	9.57212e1	-5.1490068e-3	1.1845707e-2	2.4155702e1	7.3070974e-1	
2023-10-14	9:27:18	-1.79185e1	1.22745	-2.07952e1	5.16201e1	9.57212e1	-5.1490068e-3	1.1845707e-2	2.4155702e1	7.3070974e-1	
2023-10-14	9:27:18	-1.78496e1	1.23256	-2.07484e1	5.16167e1	9.57132e1	-5.1283836e-3	1.1889636e-2	2.4153184e1	7.3108749e-1	
2023-10-14	9:27:19	-1.81500e1	1.21641	-2.09000e1	5.16201e1	9.57127e1	-5.2164793e-3	1.1747717e-2	2.4163255e1	7.3408155e-1	
2023-10-14	9:27:19	-1.80919e1	1.21964	-2.08693e1	5.16168e1	9.57145e1	-5.1995515e-3	1.1776447e-2	2.4167451e1	7.3117737e-1	
2023-10-14	9:27:20	-1.76970e1	1.25025	-2.05844e1	5.16201e1	9.57135e1	-5.0835609e-3	1.2044489e-2	2.4159059e1	7.3423581e-1	
2023-10-14	9:27:20	-1.76519e1	1.26419	-2.04559e1	5.16201e1	9.57194e1	-5.0706863e-3	1.2167096e-2	2.4166612e1	7.3059010e-1	
2023-10-14	9:27:21	-1.76519e1	1.26419	-2.04559e1	5.16201e1	9.57194e1	-5.0706863e-3	1.2167096e-2	2.4166612e1	7.3059010e-1	
2023-10-14	9:27:21	-1.80250e1	1.22165	-2.08504e1	5.16201e1	9.57147e1	-5.1798820e-3	1.1793971e-2	2.4165773e1	7.3016595e-1	
2023-10-14	9:27:22	-1.80734e1	1.22439	-2.08249e1	5.16201e1	9.57122e1	-5.1939487e-3	1.1817753e-2	2.4159059e1	7.3460192e-1	
2023-10-14	9:27:22	-1.75683e1	1.22415	-2.08264e1	5.16201e1	9.57187e1	-5.0461292e-3	1.1816442e-2	2.4164934e1	7.3016653e-1	
2023-10-14	9:27:23	-1.74137e1	1.22167	-2.08504e1	5.16201e1	9.57129e1	-5.0004720e-3	1.1793971e-2	2.4166612e1	7.3466186e-1	
2023-10-14	9:27:23	-1.77093e1	1.21296	-2.09321e1	5.16234e1	9.57177e1	-5.0873756e-3	1.1717855e-2	2.4162416e1	7.3034410e-1	
2023-10-14	9:27:24	-1.77093e1	1.21296	-2.09321e1	5.16234e1	9.57177e1	-5.0873756e-3	1.1717855e-2	2.4162416e1	7.3034410e-1	
2023-10-14	9:27:24	-1.77042e1	1.23608	-2.07152e1	5.16201e1	9.57162e1	-5.0858259e-3	1.1920809e-2	2.4164094e1	7.3098134e-1	
2023-10-14	9:27:25	-1.78344e1	1.21891	-2.08766e1	5.16134e1	9.57112e1	-5.1238536e-3	1.1769771e-2	2.4159898e1	7.3451156e-1	
2023-10-14	9:27:25	-1.79533e1	1.20574	-2.10005e1	5.16201e1	9.57180e1	-5.1590204e-3	1.1654555e-2	2.4163255e1	7.3110098e-1	
2023-10-14	9:27:26	-1.76501e1	1.23858	-2.06924e1	5.16234e1	9.57129e1	-5.0697326e-3	1.1942148e-2	2.4162416e1	7.3382911e-1	
