"2023-10-11 at 10:52"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2023-10-11	10:53:57	-2.02760e1	1.51129e-2	-6.37552e1	5.16234e1	7.48180e1	-4.4672489e-3	1.2648105e-4	2.4126329e1	7.7850575e-1	
2023-10-11	10:53:57	-2.02760e1	1.51129e-2	-6.37552e1	5.16234e1	7.48180e1	-4.4672489e-3	1.2648105e-4	2.4126329e1	7.7850575e-1	
2023-10-11	10:53:58	-2.08492e1	1.52415e-2	-6.36958e1	5.16201e1	7.47815e1	-4.5942068e-3	1.2749433e-4	2.4118776e1	7.7153291e-1	
2023-10-11	10:53:58	-2.10766e1	2.13198e-2	-6.11574e1	5.16134e1	7.47987e1	-4.6467781e-3	1.7827749e-4	2.4112062e1	7.6689519e-1	
2023-10-11	10:53:59	-2.06070e1	8.13002e-3	-6.82567e1	5.16201e1	7.47965e1	-4.5405626e-3	6.8068504e-5	2.4135560e1	7.6976966e-1	
2023-10-11	10:53:59	-2.10097e1	1.20350e-2	-6.54365e1	5.16201e1	7.48017e1	-4.6317577e-3	1.0073184e-4	2.4143114e1	7.7400755e-1	
2023-10-11	10:54:00	-2.05255e1	1.34477e-2	-6.46224e1	5.16167e1	7.47965e1	-4.5222043e-3	1.1253356e-4	2.4114580e1	7.7093868e-1	
2023-10-11	10:54:00	-2.05255e1	1.34477e-2	-6.46224e1	5.16167e1	7.47965e1	-4.5222043e-3	1.1253356e-4	2.4114580e1	7.7093868e-1	
2023-10-11	10:54:01	-2.06061e1	1.12015e-2	-6.59598e1	5.16134e1	7.47965e1	-4.5404434e-3	9.3758106e-5	2.4137239e1	7.6617488e-1	
2023-10-11	10:54:01	-2.10413e1	2.17694e-2	-6.09970e1	5.16167e1	7.48010e1	-4.6389102e-3	1.8203258e-4	2.4106187e1	7.6769170e-1	
2023-10-11	10:54:02	-2.10782e1	1.38446e-2	-6.44064e1	5.16101e1	7.48087e1	-4.6478509e-3	1.1587142e-4	2.4122133e1	7.5953311e-1	
2023-10-11	10:54:02	-2.09511e1	1.46233e-2	-6.39980e1	5.16134e1	7.48395e1	-4.6211481e-3	1.2242794e-4	2.4134721e1	7.7140607e-1	
2023-10-11	10:54:03	-2.08460e1	1.33303e-2	-6.46852e1	5.16168e1	7.48150e1	-4.5957565e-3	1.1157989e-4	2.4117937e1	7.7336664e-1	
2023-10-11	10:54:03	-2.08460e1	1.33303e-2	-6.46852e1	5.16168e1	7.48150e1	-4.5957565e-3	1.1157989e-4	2.4117937e1	7.7336664e-1	
2023-10-11	10:54:04	-2.10645e1	1.30367e-2	-6.48524e1	5.16201e1	7.47822e1	-4.6428442e-3	1.0907649e-4	2.4145631e1	7.7751531e-1	
2023-10-11	10:54:04	-2.15881e1	1.60064e-2	-6.33308e1	5.16168e1	7.47744e1	-4.7606229e-3	1.3387203e-4	2.4118776e1	7.6580567e-1	
2023-10-11	10:54:05	-2.10500e1	1.72922e-2	-6.27480e1	5.16201e1	7.48027e1	-4.6409368e-3	1.4466047e-4	2.4164094e1	7.5808515e-1	
2023-10-11	10:54:05	-2.03815e1	1.25996e-2	-6.50976e1	5.16168e1	7.48357e1	-4.4922828e-3	1.0550022e-4	2.4112901e1	7.7419385e-1	
2023-10-11	10:54:06	-2.04083e1	1.25899e-2	-6.51060e1	5.16101e1	7.48070e1	-4.4965744e-3	1.0538101e-4	2.4108705e1	7.7757649e-1	
2023-10-11	10:54:06	-2.04083e1	1.25899e-2	-6.51060e1	5.16101e1	7.48070e1	-4.4965744e-3	1.0538101e-4	2.4108705e1	7.7757649e-1	
2023-10-11	10:54:07	-2.08948e1	1.23691e-2	-6.52399e1	5.16168e1	7.47639e1	-4.6033859e-3	1.0347366e-4	2.4166612e1	7.6736216e-1	
2023-10-11	10:54:07	-2.11482e1	1.82928e-2	-6.23239e1	5.16168e1	7.47965e1	-4.6627521e-3	1.5300512e-4	2.4127168e1	7.6281480e-1	
2023-10-11	10:54:08	-2.07173e1	1.93525e-2	-6.18950e1	5.16234e1	7.48142e1	-4.5665502e-3	1.6188621e-4	2.4134721e1	7.7405729e-1	
2023-10-11	10:54:08	-2.10702e1	1.91292e-2	-6.19854e1	5.16167e1	7.47925e1	-4.6448707e-3	1.5997886e-4	2.4141435e1	7.7704496e-1	
2023-10-11	10:54:09	-2.15468e1	2.35342e-2	-6.03989e1	5.16101e1	7.47767e1	-4.7515630e-3	1.9669532e-4	2.4117937e1	7.7335433e-1	
2023-10-11	10:54:09	-2.14567e1	2.36834e-2	-6.03496e1	5.16168e1	7.47812e1	-4.7314167e-3	1.9794702e-4	2.4130525e1	7.6890773e-1	
2023-10-11	10:54:10	-2.12511e1	1.66007e-2	-6.30551e1	5.16201e1	7.47992e1	-4.6861171e-3	1.3887882e-4	2.4112901e1	7.7199611e-1	
2023-10-11	10:54:10	-2.10722e1	1.24220e-2	-6.52060e1	5.16234e1	7.47907e1	-4.6451091e-3	1.0395050e-4	2.4131364e1	7.7219295e-1	
2023-10-11	10:54:11	-2.11731e1	1.29637e-2	-6.48927e1	5.16201e1	7.47917e1	-4.6679973e-3	1.0848045e-4	2.4133043e1	7.6818137e-1	
2023-10-11	10:54:11	-2.04811e1	1.12724e-2	-6.59136e1	5.16201e1	7.48007e1	-4.5124292e-3	9.4354152e-5	2.4169130e1	7.6830811e-1	
2023-10-11	10:54:12	-2.04811e1	1.12724e-2	-6.59136e1	5.16201e1	7.48007e1	-4.5124292e-3	9.4354152e-5	2.4169130e1	7.6830811e-1	
2023-10-11	10:54:12	-2.08950e1	8.27928e-3	-6.81277e1	5.16201e1	7.47997e1	-4.6057701e-3	6.9320201e-5	2.4128847e1	7.6544499e-1	
2023-10-11	10:54:13	-2.10771e1	1.81035e-2	-6.24010e1	5.16201e1	7.48127e1	-4.6477317e-3	1.5145540e-4	2.4134721e1	7.7194557e-1	
2023-10-11	10:54:13	-2.12016e1	2.01494e-2	-6.15895e1	5.16168e1	7.47962e1	-4.6747922e-3	1.6850233e-4	2.4124650e1	7.7837247e-1	
2023-10-11	10:54:14	-2.11255e1	1.19973e-2	-6.54626e1	5.16168e1	7.47697e1	-4.6558380e-3	1.0037422e-4	2.4164094e1	7.7974243e-1	
2023-10-11	10:54:14	-2.12072e1	2.29618e-2	-6.05838e1	5.16201e1	7.48274e1	-4.6781301e-3	1.9204616e-4	2.4117937e1	7.5288076e-1	
2023-10-11	10:54:15	-2.12072e1	2.29618e-2	-6.05838e1	5.16201e1	7.48274e1	-4.6781301e-3	1.9204616e-4	2.4117937e1	7.5288076e-1	
2023-10-11	10:54:15	-1.97667e1	1.46413e-2	-6.39870e1	5.16201e1	7.48582e1	-4.3550729e-3	1.2260675e-4	2.4148149e1	7.6381444e-1	
2023-10-11	10:54:16	-1.98810e1	1.12232e-2	-6.59411e1	5.16234e1	7.48440e1	-4.3798685e-3	9.3996524e-5	2.4166612e1	7.6537284e-1	
2023-10-11	10:54:16	-2.09419e1	1.44453e-2	-6.40888e1	5.16234e1	7.48404e1	-4.6190023e-3	1.2093782e-4	2.4148149e1	7.5979928e-1	
2023-10-11	10:54:17	-2.05695e1	1.48492e-2	-6.38793e1	5.16167e1	7.48872e1	-4.5380592e-3	1.2439489e-4	2.4163255e1	7.4817867e-1	
2023-10-11	10:54:17	-2.03441e1	1.96821e-2	-6.17562e1	5.16134e1	7.49157e1	-4.4890642e-3	1.6486644e-4	2.4124650e1	7.5575995e-1	
2023-10-11	10:54:18	-2.03441e1	1.96821e-2	-6.17562e1	5.16134e1	7.49157e1	-4.4890642e-3	1.6486644e-4	2.4124650e1	7.5575995e-1	
2023-10-11	10:54:18	-2.08082e1	1.55882e-2	-6.35163e1	5.16201e1	7.48980e1	-4.5926570e-3	1.3059377e-4	2.4174165e1	7.4652700e-1	
2023-10-11	10:54:19	-2.06102e1	1.41683e-2	-6.42253e1	5.16301e1	7.49114e1	-4.5486688e-3	1.1873245e-4	2.4143953e1	7.5831260e-1	
2023-10-11	10:54:19	-2.12468e1	1.96151e-2	-6.17865e1	5.16167e1	7.48727e1	-4.6901702e-3	1.6421079e-4	2.4117937e1	7.5502038e-1	
2023-10-11	10:54:20	-2.09979e1	1.94264e-2	-6.18587e1	5.16201e1	7.48860e1	-4.6347379e-3	1.6266107e-4	2.4119615e1	7.5534415e-1	
2023-10-11	10:54:20	-2.08013e1	1.62905e-2	-6.31886e1	5.16168e1	7.48795e1	-4.5899152e-3	1.3643503e-4	2.4182558e1	7.6700086e-1	
2023-10-11	10:54:21	-2.08013e1	1.62905e-2	-6.31886e1	5.16168e1	7.48795e1	-4.5899152e-3	1.3643503e-4	2.4182558e1	7.6700086e-1	
2023-10-11	10:54:21	-2.04522e1	1.50936e-2	-6.37622e1	5.16234e1	7.48430e1	-4.5086145e-3	1.2636184e-4	2.4127168e1	7.7371788e-1	
2023-10-11	10:54:22	-2.11256e1	1.68475e-2	-6.29431e1	5.16167e1	7.48119e1	-4.6586990e-3	1.4096498e-4	2.4106187e1	7.8463673e-1	
2023-10-11	10:54:22	-2.09340e1	2.00200e-2	-6.16409e1	5.16201e1	7.47734e1	-4.6128034e-3	1.6736984e-4	2.4143953e1	7.6581077e-1	
2023-10-11	10:54:23	-2.05394e1	1.63219e-2	-6.31819e1	5.16234e1	7.48024e1	-4.5256614e-3	1.3655424e-4	2.4109544e1	7.6421499e-1	
2023-10-11	10:54:23	-2.02842e1	1.10417e-2	-6.60620e1	5.16201e1	7.48180e1	-4.4691562e-3	9.2446804e-5	2.4126329e1	7.7144031e-1	
2023-10-11	10:54:24	-2.02842e1	1.10417e-2	-6.60620e1	5.16201e1	7.48180e1	-4.4691562e-3	9.2446804e-5	2.4126329e1	7.7144031e-1	
2023-10-11	10:54:24	-2.04700e1	8.89822e-3	-6.76148e1	5.16168e1	7.48070e1	-4.5104026e-3	7.4505805e-5	2.4109544e1	7.7907471e-1	
2023-10-11	10:54:25	-2.12632e1	1.47929e-2	-6.39188e1	5.16101e1	7.47742e1	-4.6873092e-3	1.2373924e-4	2.4119615e1	7.6680903e-1	
2023-10-11	10:54:25	-2.06773e1	2.32411e-2	-6.04933e1	5.16134e1	7.48005e1	-4.5567750e-3	1.9431114e-4	2.4127168e1	7.6229104e-1	
2023-10-11	10:54:26	-2.03906e1	1.88932e-2	-6.20766e1	5.16167e1	7.48222e1	-4.4934749e-3	1.5807151e-4	2.4100313e1	7.6900415e-1	
2023-10-11	10:54:26	-2.07690e1	1.23896e-2	-6.52230e1	5.16201e1	7.48137e1	-4.5782327e-3	1.0371208e-4	2.4128007e1	7.7848997e-1	
2023-10-11	10:54:27	-2.07690e1	1.23896e-2	-6.52230e1	5.16201e1	7.48137e1	-4.5782327e-3	1.0371208e-4	2.4128007e1	7.7848997e-1	
2023-10-11	10:54:27	-2.15717e1	1.43001e-2	-6.41697e1	5.16234e1	7.47795e1	-4.7571659e-3	1.1962652e-4	2.4154024e1	7.7893362e-1	
2023-10-11	10:54:28	-2.09943e1	1.49323e-2	-6.38473e1	5.16167e1	7.47922e1	-4.6277046e-3	1.2493133e-4	2.4129686e1	7.6279778e-1	
2023-10-11	10:54:28	-2.07603e1	9.75883e-3	-6.69533e1	5.16167e1	7.48190e1	-4.5766830e-3	8.1717967e-5	2.4135560e1	7.7517585e-1	
2023-10-11	10:54:29	-2.04210e1	8.99310e-3	-6.75410e1	5.16168e1	7.47882e1	-4.4981241e-3	7.5280666e-5	2.4131364e1	7.7523999e-1	
2023-10-11	10:54:29	-2.05972e1	1.52126e-2	-6.37098e1	5.16168e1	7.47825e1	-4.5374631e-3	1.2725591e-4	2.4136400e1	7.6703624e-1	
2023-10-11	10:54:30	-2.05972e1	1.52126e-2	-6.37098e1	5.16168e1	7.47825e1	-4.5374631e-3	1.2725591e-4	2.4136400e1	7.6703624e-1	
2023-10-11	10:54:30	-2.08504e1	1.14135e-2	-6.58224e1	5.16134e1	7.48085e1	-4.5963525e-3	9.5546245e-5	2.4108705e1	7.7120227e-1	
2023-10-11	10:54:31	-2.04634e1	1.08517e-2	-6.61895e1	5.16167e1	7.48007e1	-4.5084953e-3	9.0837478e-5	2.4101991e1	7.7015042e-1	
2023-10-11	10:54:31	-2.10302e1	1.71846e-2	-6.27948e1	5.16168e1	7.48044e1	-4.6366453e-3	1.4376640e-4	2.4127168e1	7.6484193e-1	
2023-10-11	10:54:32	-2.06906e1	1.60547e-2	-6.33042e1	5.16168e1	7.48154e1	-4.5607089e-3	1.3434886e-4	2.4101991e1	7.7267670e-1	
2023-10-11	10:54:32	-2.03706e1	1.30918e-2	-6.48202e1	5.16201e1	7.47935e1	-4.4870376e-3	1.0955333e-4	2.4144792e1	7.7884187e-1	
2023-10-11	10:54:33	-2.03706e1	1.30918e-2	-6.48202e1	5.16201e1	7.47935e1	-4.4870376e-3	1.0955333e-4	2.4144792e1	7.7884187e-1	
2023-10-11	10:54:33	-2.09856e1	1.29513e-2	-6.49010e1	5.16134e1	7.47795e1	-4.6249628e-3	1.0836124e-4	2.4117097e1	7.6606922e-1	
2023-10-11	10:54:34	-2.08184e1	1.91760e-2	-6.19656e1	5.16134e1	7.48042e1	-4.5888423e-3	1.6039609e-4	2.4149827e1	7.7513799e-1	
2023-10-11	10:54:34	-2.09274e1	1.75676e-2	-6.26308e1	5.16167e1	7.47842e1	-4.6120882e-3	1.4692544e-4	2.4133043e1	7.7489876e-1	
2023-10-11	10:54:35	-2.08727e1	1.48627e-2	-6.38792e1	5.16201e1	7.48202e1	-4.6020746e-3	1.2439489e-4	2.4132204e1	7.6112470e-1	
2023-10-11	10:54:35	-2.08727e1	1.48627e-2	-6.38792e1	5.16201e1	7.48202e1	-4.6020746e-3	1.2439489e-4	2.4132204e1	7.6112470e-1	
2023-10-11	10:54:36	-2.04168e1	1.33214e-2	-6.46891e1	5.16201e1	7.48259e1	-4.4995546e-3	1.1152029e-4	2.4135560e1	7.7327160e-1	
2023-10-11	10:54:36	-2.05231e1	1.77769e-2	-6.25392e1	5.16234e1	7.48062e1	-4.5222043e-3	1.4871358e-4	2.4138078e1	7.7727656e-1	
2023-10-11	10:54:37	-2.09455e1	1.89819e-2	-6.20451e1	5.16167e1	7.47822e1	-4.6160221e-3	1.5872716e-4	2.4115419e1	7.7888145e-1	
2023-10-11	10:54:37	-2.10701e1	1.49365e-2	-6.38473e1	5.16167e1	7.47714e1	-4.6434402e-3	1.2493133e-4	2.4112901e1	7.6930351e-1	
2023-10-11	10:54:38	-2.05076e1	1.84120e-2	-6.22739e1	5.16168e1	7.48052e1	-4.5187473e-3	1.5401840e-4	2.4120454e1	7.7376050e-1	
2023-10-11	10:54:38	-2.05076e1	1.84120e-2	-6.22739e1	5.16168e1	7.48052e1	-4.5187473e-3	1.5401840e-4	2.4120454e1	7.7376050e-1	
2023-10-11	10:54:39	-2.06763e1	1.39343e-2	-6.43606e1	5.16234e1	7.47897e1	-4.5557022e-3	1.1658668e-4	2.4121294e1	7.7584142e-1	
2023-10-11	10:54:39	-2.10822e1	1.42497e-2	-6.41958e1	5.16168e1	7.47805e1	-4.6467781e-3	1.1920928e-4	2.4122972e1	7.6702733e-1	
2023-10-11	10:54:40	-2.12862e1	2.07475e-2	-6.13652e1	5.16234e1	7.48042e1	-4.6943426e-3	1.7350912e-4	2.4177522e1	7.7007493e-1	
2023-10-11	10:54:40	-2.07137e1	1.24652e-2	-6.51809e1	5.16201e1	7.47877e1	-4.5640468e-3	1.0430812e-4	2.4130525e1	7.6589202e-1	
2023-10-11	10:54:41	-2.06759e1	1.77401e-2	-6.25546e1	5.16134e1	7.48087e1	-4.5570135e-3	1.4841556e-4	2.4115419e1	7.6878557e-1	
2023-10-11	10:54:41	-2.06759e1	1.77401e-2	-6.25546e1	5.16134e1	7.48087e1	-4.5570135e-3	1.4841556e-4	2.4115419e1	7.6878557e-1	
2023-10-11	10:54:42	-2.08504e1	2.07819e-2	-6.13523e1	5.16134e1	7.48067e1	-4.5962333e-3	1.7380714e-4	2.4112901e1	7.7565808e-1	
2023-10-11	10:54:42	-2.11567e1	1.29355e-2	-6.49091e1	5.16101e1	7.47877e1	-4.6641826e-3	1.0824203e-4	2.4111223e1	7.7575664e-1	
2023-10-11	10:54:43	-2.05558e1	1.26457e-2	-6.50769e1	5.16167e1	7.47737e1	-4.5275688e-3	1.0579824e-4	2.4121294e1	7.6760077e-1	
2023-10-11	10:54:43	-2.08729e1	2.05022e-2	-6.14553e1	5.16167e1	7.48117e1	-4.6015977e-3	1.7148256e-4	2.4112062e1	7.7418460e-1	
2023-10-11	10:54:44	-2.04207e1	1.64965e-2	-6.31037e1	5.16167e1	7.47857e1	-4.4978857e-3	1.3798475e-4	2.4112901e1	7.7210402e-1	
2023-10-11	10:54:44	-2.04207e1	1.64965e-2	-6.31037e1	5.16167e1	7.47857e1	-4.4978857e-3	1.3798475e-4	2.4112901e1	7.7210402e-1	
2023-10-11	10:54:45	-2.08292e1	1.89224e-2	-6.20680e1	5.16168e1	7.47914e1	-4.5903921e-3	1.5825033e-4	2.4133882e1	7.7130908e-1	
2023-10-11	10:54:45	-2.07493e1	2.21782e-2	-6.08547e1	5.16134e1	7.47947e1	-4.5726299e-3	1.8543004e-4	2.4108705e1	7.7198104e-1	
2023-10-11	10:54:46	-2.09020e1	1.51293e-2	-6.37483e1	5.16201e1	7.48067e1	-4.6077966e-3	1.2660026e-4	2.4123811e1	7.6864223e-1	
2023-10-11	10:54:46	-2.06174e1	1.68565e-2	-6.29397e1	5.16234e1	7.48052e1	-4.5434236e-3	1.4102458e-4	2.4107866e1	7.7593231e-1	
2023-10-11	10:54:47	-2.05132e1	1.57978e-2	-6.34280e1	5.16234e1	7.47837e1	-4.5185089e-3	1.3214349e-4	2.4117097e1	7.6785712e-1	
2023-10-11	10:54:47	-2.05132e1	1.57978e-2	-6.34280e1	5.16234e1	7.47837e1	-4.5185089e-3	1.3214349e-4	2.4117097e1	7.6785712e-1	
2023-10-11	10:54:48	-2.08247e1	1.31269e-2	-6.48003e1	5.16167e1	7.47959e1	-4.5896768e-3	1.0985136e-4	2.4127168e1	7.6998319e-1	
2023-10-11	10:54:48	-2.07034e1	1.33832e-2	-6.46576e1	5.16167e1	7.47987e1	-4.5624971e-3	1.1199712e-4	2.4180040e1	7.7002649e-1	
2023-10-11	10:54:49	-2.06210e1	1.92481e-2	-6.19373e1	5.16168e1	7.48022e1	-4.5441389e-3	1.6099214e-4	2.4131364e1	7.6268868e-1	
2023-10-11	10:54:49	-2.04438e1	1.60729e-2	-6.32975e1	5.16168e1	7.47972e1	-4.5038461e-3	1.3446807e-4	2.4143953e1	7.8115034e-1	
2023-10-11	10:54:50	-2.10780e1	1.54815e-2	-6.35813e1	5.16234e1	7.47604e1	-4.6443939e-3	1.2946128e-4	2.4170808e1	7.8234357e-1	
2023-10-11	10:54:50	-2.10780e1	1.54815e-2	-6.35813e1	5.16234e1	7.47604e1	-4.6443939e-3	1.2946128e-4	2.4170808e1	7.8234357e-1	
2023-10-11	10:54:51	-2.15107e1	2.07986e-2	-6.13520e1	5.16234e1	7.47490e1	-4.7413110e-3	1.7380714e-4	2.4128847e1	7.6369571e-1	
2023-10-11	10:54:51	-2.12550e1	2.17097e-2	-6.10170e1	5.16234e1	7.48115e1	-4.6877861e-3	1.8155574e-4	2.4145631e1	7.5860524e-1	
2023-10-11	10:54:52	-2.04235e1	1.69270e-2	-6.29080e1	5.16201e1	7.48079e1	-4.4999122e-3	1.4162063e-4	2.4134721e1	7.7435646e-1	
2023-10-11	10:54:52	-2.11174e1	1.52111e-2	-6.37097e1	5.16201e1	7.47904e1	-4.6553611e-3	1.2725591e-4	2.4175844e1	7.6805324e-1	
2023-10-11	10:54:53	-2.10488e1	1.82406e-2	-6.23446e1	5.16168e1	7.48057e1	-4.6409368e-3	1.5258789e-4	2.4136400e1	7.7029714e-1	
2023-10-11	10:54:53	-2.10488e1	1.82406e-2	-6.23446e1	5.16168e1	7.48057e1	-4.6409368e-3	1.5258789e-4	2.4136400e1	7.7029714e-1	
2023-10-11	10:54:54	-2.06846e1	1.70492e-2	-6.28544e1	5.16168e1	7.48034e1	-4.5585632e-3	1.4263391e-4	2.4127168e1	7.7354054e-1	
2023-10-11	10:54:54	-2.05917e1	1.22492e-2	-6.53078e1	5.16168e1	7.47994e1	-4.5373439e-3	1.0251998e-4	2.4112901e1	7.6612100e-1	
2023-10-11	10:54:55	-2.08091e1	1.69605e-2	-6.28924e1	5.16101e1	7.48152e1	-4.5875310e-3	1.4191865e-4	2.4109544e1	7.7250604e-1	
2023-10-11	10:54:55	-2.09646e1	1.57675e-2	-6.34450e1	5.16201e1	7.47574e1	-4.6186447e-3	1.3184547e-4	2.4158220e1	7.7902932e-1	
2023-10-11	10:54:56	-2.20692e1	1.96386e-2	-6.17891e1	5.16201e1	7.47570e1	-4.8681497e-3	1.6415119e-4	2.4140596e1	7.5831704e-1	
2023-10-11	10:54:56	-2.20692e1	1.96386e-2	-6.17891e1	5.16201e1	7.47570e1	-4.8681497e-3	1.6415119e-4	2.4140596e1	7.5831704e-1	
2023-10-11	10:54:57	-2.16429e1	1.83796e-2	-6.22855e1	5.16201e1	7.48219e1	-4.7762393e-3	1.5377998e-4	2.4107866e1	7.5862984e-1	
2023-10-11	10:54:57	-2.07826e1	1.71188e-2	-6.28198e1	5.16201e1	7.48432e1	-4.5832395e-3	1.4328956e-4	2.4129686e1	7.6616668e-1	
2023-10-11	10:54:58	-2.06434e1	9.76161e-3	-6.69532e1	5.16201e1	7.47984e1	-4.5489072e-3	8.1717967e-5	2.4145631e1	7.8538446e-1	
2023-10-11	10:54:58	-2.09513e1	1.00167e-2	-6.67720e1	5.16134e1	7.47545e1	-4.6155452e-3	8.3804130e-5	2.4122972e1	7.7821025e-1	
2023-10-11	10:54:59	-2.16985e1	2.35900e-2	-6.03825e1	5.16101e1	7.47585e1	-4.7845840e-3	1.9711256e-4	2.4103670e1	7.5974946e-1	
2023-10-11	10:54:59	-2.16985e1	2.35900e-2	-6.03825e1	5.16101e1	7.47585e1	-4.7845840e-3	1.9711256e-4	2.4103670e1	7.5974946e-1	
2023-10-11	10:55:00	-2.16676e1	2.36640e-2	-6.03520e1	5.16134e1	7.48190e1	-4.7817230e-3	1.9788742e-4	2.4096117e1	7.6291294e-1	
2023-10-11	10:55:00	-2.06143e1	1.72159e-2	-6.27792e1	5.16167e1	7.48235e1	-4.5440196e-3	1.4406442e-4	2.4117937e1	7.7033991e-1	
2023-10-11	10:55:01	-2.07560e1	1.44647e-2	-6.40816e1	5.16168e1	7.48122e1	-4.5752525e-3	1.2105703e-4	2.4104509e1	7.7720742e-1	
2023-10-11	10:55:01	-2.08543e1	1.71688e-2	-6.28072e1	5.16234e1	7.47505e1	-4.5932531e-3	1.4352798e-4	2.4169969e1	7.8514761e-1	
2023-10-11	10:55:02	-2.10104e1	1.37364e-2	-6.44712e1	5.16201e1	7.47399e1	-4.6278238e-3	1.1485815e-4	2.4143114e1	7.6331605e-1	
2023-10-11	10:55:02	-2.10104e1	1.37364e-2	-6.44712e1	5.16201e1	7.47399e1	-4.6278238e-3	1.1485815e-4	2.4143114e1	7.6331605e-1	
2023-10-11	10:55:03	-2.17392e1	2.00535e-2	-6.16246e1	5.16201e1	7.48085e1	-4.7971010e-3	1.6772747e-4	2.4100313e1	7.5469942e-1	
2023-10-11	10:55:03	-2.07706e1	1.97945e-2	-6.17202e1	5.16201e1	7.48427e1	-4.5804977e-3	1.6564130e-4	2.4143953e1	7.5698652e-1	
2023-10-11	10:55:04	-1.97709e1	1.38790e-2	-6.43835e1	5.16167e1	7.48557e1	-4.3559074e-3	1.1622905e-4	2.4143114e1	7.6856336e-1	
2023-10-11	10:55:04	-2.16500e1	1.13057e-2	-6.58908e1	5.16134e1	7.48145e1	-4.7774314e-3	9.4652175e-5	2.4157381e1	7.6453990e-1	
2023-10-11	10:55:05	-2.16309e1	1.82856e-2	-6.23239e1	5.16168e1	7.48259e1	-4.7738552e-3	1.5300512e-4	2.4148988e1	7.7407274e-1	
2023-10-11	10:55:05	-2.16309e1	1.82856e-2	-6.23239e1	5.16168e1	7.48259e1	-4.7738552e-3	1.5300512e-4	2.4148988e1	7.7407274e-1	
2023-10-11	10:55:06	-2.07378e1	1.78208e-2	-6.25211e1	5.16201e1	7.48010e1	-4.5703649e-3	1.4907121e-4	2.4161577e1	7.7259874e-1	
2023-10-11	10:55:06	-2.08536e1	1.61444e-2	-6.32643e1	5.16168e1	7.47965e1	-4.5962333e-3	1.3506412e-4	2.4169130e1	7.6656017e-1	
2023-10-11	10:55:07	-2.05599e1	1.77313e-2	-6.25575e1	5.16168e1	7.48162e1	-4.5312643e-3	1.4835596e-4	2.4150667e1	7.7490444e-1	
2023-10-11	10:55:07	-2.05851e1	1.27349e-2	-6.50231e1	5.16234e1	7.47962e1	-4.5355558e-3	1.0657310e-4	2.4160737e1	7.6636886e-1	
2023-10-11	10:55:08	-2.06185e1	1.04228e-2	-6.64801e1	5.16234e1	7.48107e1	-4.5440196e-3	8.7261199e-5	2.4140596e1	7.7004146e-1	
2023-10-11	10:55:08	-2.06185e1	1.04228e-2	-6.64801e1	5.16234e1	7.48107e1	-4.5440196e-3	8.7261199e-5	2.4140596e1	7.7004146e-1	
2023-10-11	10:55:09	-2.07692e1	1.33396e-2	-6.46811e1	5.16234e1	7.48047e1	-4.5776367e-3	1.1163949e-4	2.4138078e1	7.6742248e-1	
2023-10-11	10:55:09	-2.11891e1	1.93095e-2	-6.19118e1	5.16234e1	7.48147e1	-4.6731233e-3	1.6152858e-4	2.4163255e1	7.6644744e-1	
2023-10-11	10:55:10	-2.12081e1	1.66597e-2	-6.30261e1	5.16201e1	7.48229e1	-4.6780109e-3	1.3941526e-4	2.4160737e1	7.7351613e-1	
2023-10-11	10:55:10	-2.08869e1	2.12442e-2	-6.11830e1	5.16168e1	7.48142e1	-4.6049356e-3	1.7768144e-4	2.4157381e1	7.7203345e-1	
2023-10-11	10:55:11	-2.05793e1	1.75009e-2	-6.26583e1	5.16201e1	7.47955e1	-4.5342445e-3	1.4638900e-4	2.4140596e1	7.7697153e-1	
2023-10-11	10:55:11	-2.05793e1	1.75009e-2	-6.26583e1	5.16201e1	7.47955e1	-4.5342445e-3	1.4638900e-4	2.4140596e1	7.7697153e-1	
2023-10-11	10:55:12	-2.06266e1	1.36937e-2	-6.44905e1	5.16167e1	7.47777e1	-4.5437812e-3	1.1456012e-4	2.4138917e1	7.7130341e-1	
2023-10-11	10:55:12	-2.09378e1	1.10958e-2	-6.60294e1	5.16167e1	7.47884e1	-4.6147108e-3	9.2864036e-5	2.4164094e1	7.6683225e-1	
2023-10-11	10:55:13	-2.09046e1	1.62288e-2	-6.32247e1	5.16168e1	7.48024e1	-4.6081542e-3	1.3577938e-4	2.4164094e1	7.6858730e-1	
2023-10-11	10:55:13	-2.07724e1	1.55211e-2	-6.35608e1	5.16201e1	7.47749e1	-4.5764446e-3	1.2981891e-4	2.4152345e1	7.7307696e-1	
2023-10-11	10:55:14	-2.11520e1	1.91596e-2	-6.19740e1	5.16201e1	7.47862e1	-4.6628713e-3	1.6021728e-4	2.4143953e1	7.6770973e-1	
2023-10-11	10:55:14	-2.11520e1	1.91596e-2	-6.19740e1	5.16201e1	7.47862e1	-4.6628713e-3	1.6021728e-4	2.4143953e1	7.6770973e-1	
2023-10-11	10:55:15	-2.10445e1	1.94198e-2	-6.18698e1	5.16234e1	7.48022e1	-4.6396255e-3	1.6242265e-4	2.4163255e1	7.6814670e-1	
